노선명,노선번호,시도명,시군구명,기점도로명주소,기점지번주소,종점도로명주소,종점지번주소,기점위도,기점경도,종점위도,종점경도,주요경유지,총길이(km),일반도로너비(m),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
백산로3L-6,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117467,128.350769,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3L-5,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117467,128.350769,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3L-4,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117467,128.350769,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3L-3,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117467,128.350769,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3L-2,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117467,128.350769,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3L-1,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117001,128.351206,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-6,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117243,128.350506,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-5,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117243,128.350506,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-4,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117243,128.350506,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-3,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117243,128.350506,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-2,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.117243,128.350506,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로4R-1,,경상북도,구미시,경상북도 구미시 송정동 454,,경상북도 구미시 송정동 522,,36.116943,128.351051,36.114509,128.351185,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-8,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.03,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-7,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-6,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-5,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-4,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-3,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-2,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로3R-1,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.119212,128.347441,36.117243,128.350506,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-17,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.02,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-16,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-15,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-14,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-13,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-12,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-11,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-10,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-9,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-8,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-7,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-6,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-5,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-4,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-3,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-2,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117467,128.350769,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2L-1,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 454,,36.120633,128.343219,36.117243,128.350506,,0.05,,2.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-9,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.04,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-8,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-7,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-6,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-5,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-4,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-3,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-2,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로2R-1,,경상북도,구미시,경상북도 구미시 송정동 59,,경상북도 구미시 송정동 59,,36.120552,128.342543,36.119492,128.347486,,0.05,,2.0,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-17,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.03,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-16,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-15,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-14,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-13,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-12,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-11,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-10,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-9,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-8,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
백산로1L-7,,경상북도,구미시,경상북도 구미시 송정동 1-81,,경상북도 구미시 송정동 9-10,,36.125001,128.336122,36.120826,128.342565,,0.05,,3.5,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
